TIME,TIME_seconds,VE,Vt,RR,VO2,VO2_kg,VCO2,RER,VE1,VE2,FEO2,FECO2,WorkR,PetCO2,PetO2
17:27,1047,152.339447,3.434100151,45.45454407,4.655844212,43.14962006,5.410346031,1.188367367,37.4970932,34.02142334,17.58329773,3.638709068,375,27.37330437,132.7691498
17:28,1048,152.1165466,3.612850666,43.79561996,4.654036999,43.13287354,5.44907093,1.177722454,36.59397507,31.34110832,17.54322243,3.913286209,375,29.88773155,129.8908234
17:30,1050,147.9086914,3.630592108,40.81632614,4.594974995,42.585495,5.654162884,1.182744741,39.47754288,33.20438004,17.76340294,3.690447569,375,29.07840919,131.4692688
17:31,1051,150.0382233,3.38142252,46.15384674,4.274412155,39.61457062,5.038120747,1.184100509,40.40739059,34.00594711,17.80437088,3.608621597,375,27.49339294,132.2120514
17:32,1052,147.9086914,3.630592108,41.37931061,4.654036999,43.13287354,5.685367584,1.205266356,40.57223892,35.44291306,17.92117882,3.532918692,375,26.65820694,132.3049011
17:34,1054,154.6824951,3.607014418,46.15384674,4.655844212,43.14962006,5.637423515,1.207373977,40.36614227,34.22372055,17.89803696,3.586964369,375,26.77674675,133.0476837
17:35,1055,151.6851196,3.387634277,43.79561996,4.786716461,44.36252594,5.377840996,1.207373977,40.16549301,33.72166443,17.95295334,3.617657661,375,27.37330437,132.954834
17:36,1056,147.9086914,3.82097435,38.70967865,4.512497902,41.82110977,5.654162884,1.205266356,40.06213379,34.22372055,17.87547302,3.55253458,375,27.31335258,133.1405334
17:38,1058,159.7255859,3.225440264,50,4.273727894,39.60822678,5.151804924,1.221125007,40.80622101,35.76916504,17.91894722,3.44195056,375,26.304142,133.2333832
17:39,1059,167.5657959,3.82097435,48.38709641,4.594974995,42.585495,5.685367584,1.210075021,44.2564888,37.65743256,18.110466,3.262571335,375,25.08296394,133.6047821
17:40,1060,167.5657959,3.326077938,48,4.594974995,42.585495,5.599423409,1.21579206,44.1063652,37.07549667,18.08218765,3.332675219,375,24.85351372,133.883316
17:42,1062,155.9545135,3.117512465,50,4.419545174,40.9596405,5.240325928,1.227092147,45.11916733,36.81759644,18.12599182,3.300266266,375,25.02550507,134.2546997
17:43,1063,145.603775,3.500891924,41.37931061,4.195914745,38.8870697,4.985543251,1.226748705,44.3898468,36.8557663,18.11096191,3.303385735,375,26.42190552,134.5332489
17:44,1064,163.617218,3.270372868,49.18032837,4.466321945,41.39315796,5.467039585,1.198437214,43.76869583,35.67164612,18.03282738,3.432670832,375,26.83611107,133.0476837
17:45,1065,168.7041626,3.621872187,44.11764526,4.466321945,41.39315796,5.467039585,1.227092147,45.00271988,36.32107925,18.03137779,3.359163046,375,25.31341934,134.5332642
17:47,1067,170.0461426,3.326077938,49.18032837,4.389309406,40.67942047,5.467039585,1.205266356,45.11916733,37.21548462,18.110466,3.300266266,375,25.37118721,134.6260986
17:48,1068,170.0461426,3.349577904,49.18032837,4.466321945,41.39315796,5.467039585,1.18939817,44.2564888,36.215271,18.06755829,3.391301394,375,25.66099358,133.0476837
17:49,1069,169.4451599,3.197067499,47.61904907,4.821501255,44.68490601,5.44907093,1.197566867,44.45912933,37.94202423,18.110466,3.262571335,375,24.73916817,133.883316
17:51,1071,169.4451599,3.473625898,49.18032837,4.505249977,41.75393677,5.654162884,1.206218719,43.5090332,36.8557663,18.03282738,3.319431543,375,25.02550507,133.883316
17:52,1072,177.3941498,3.326077938,47.61904907,4.821501255,44.68490601,5.377840996,1.20069778,44.3898468,37.00460052,18.11079407,3.336054802,375,24.73916817,134.5332489
17:53,1073,161.5760803,3.473625898,49.18032837,4.821501255,44.68490601,5.685367584,1.197566867,44.45912933,36.17181015,18.073246,3.36378479,375,25.08296394,133.883316
17:55,1075,168.7041626,3.82097435,46.15384674,4.821501255,44.68490601,5.766703129,1.193683147,44.37722015,36.32107925,18.06755829,3.388255119,375,25.71914101,133.0476837
17:56,1076,148.6533051,3.434100151,45.11278152,4.318780899,40.02577209,5.109665871,1.18939817,44.64444351,37.00460052,18.11096191,3.296766043,375,25.19806099,134.0690002
17:57,1077,165.1175385,2.944596291,57.1428566,4.58136797,42.45938873,5.504537582,1.206218719,43.63225555,35.76916504,18.06120682,3.403787136,375,25.54488182,133.6047821
17:58,1078,148.1069946,3.500891924,39.4736824,3.987612009,36.9565506,4.726774693,1.198147774,44.18056107,38.35258865,18.10082817,3.217217922,375,25.14048386,134.4404297
17:59,1079,168.7041626,3.277035475,48.78048706,4.708776474,43.64019012,5.593158245,1.203853488,44.3898468,37.3075676,18.03282738,3.332675219,375,25.37118721,134.4404297
18:00,1080,145.603775,3.454575777,42.25352097,4.384030819,40.63049698,5.237366199,1.197566867,44.2564888,35.86540604,18.06960869,3.403787136,375,25.54488182,133.7904816
18:01,1081,154.1590424,3.270372868,45.80152512,3.987612009,36.9565506,4.711272717,1.197123051,45.17858505,38.86545944,18.09208488,3.162384987,400,24.17116928,134.16185
18:03,1083,163.617218,2.864401817,56.07476425,4.494189739,41.65143204,5.504537582,1.197566867,44.37722015,37.26209259,18.110466,3.300814629,400,25.14048386,134.0690002
18:04,1084,163.617218,3.117512465,56.07476425,4.494189739,41.65143204,5.599423409,1.20253551,48.75375366,37.00460052,18.26798058,3.336054802,375,25.37118721,135.5545959
18:06,1086,146.1318512,3.362933159,35.71429062,3.814870358,35.35560989,4.550001144,1.196554303,47.06972504,38.35258865,18.19866371,3.158954382,0,23.72123337,135.6474457
18:07,1087,150.0379944,3.715947866,39.4736824,3.978048563,36.86791992,4.911338806,1.203266978,47.97668076,37.22157288,18.24112511,3.303385735,0,24.68208694,135.5545959
18:08,1088,101.3511124,3.998854637,31.74603081,3.827748299,35.47496033,4.456791878,1.221465945,46.06540298,32.91477203,18.20397186,3.72998333,0,29.3262291,135.3688812
18:10,1090,150.0379944,3.653306007,40.26845551,3.978048563,36.86791992,4.837192059,1.223271132,48.75375366,38.53293228,18.29375458,3.190280437,9,23.72123337,135.6474457
18:12,1092,154.1590424,3.809057474,43.47826004,3.827748299,35.47496033,4.892023563,1.221465945,46.48866653,37.0075264,18.1873188,3.303385735,0,24.85351372,135.5545959
18:14,1094,146.1318512,3.653306007,39.2156868,3.827748299,35.47496033,4.550001144,1.251803637,46.54616547,38.86545944,18.19902802,3.189325809,0,24.11470795,135.0903473
18:15,1095,143.9681854,3.809057474,41.66666794,3.978048563,36.86791992,4.822809696,1.244754314,46.63077164,37.37042618,18.20397186,3.325892448,0,24.85351372,135.4617462
18:17,1097,133.581543,3.751973629,37.73584747,3.92825675,36.40645599,4.643258572,1.244754314,47.81396103,37.65743256,18.23571014,3.243370771,5,24.68208694,135.5545959
18:18,1098,146.8481598,3.548830509,39.2156868,3.446167946,31.93853378,4.476480484,1.251803637,47.97668076,38.18260193,18.32561493,3.218198299,28,24.51122093,135.6474457
18:20,1100,150.0379944,3.479231119,43.47826004,3.283933163,30.43496895,4.740618229,1.299720407,47.81396103,39.37291336,18.32561493,3.21061039,28,24.68208694,136.2045288
18:21,1101,138.4402924,3.548830509,37.73584747,3.514660835,32.57331467,4.219660759,1.228680491,47.97668076,38.19477844,18.32561493,3.21061039,50,25.14048386,135.9259796
18:23,1103,101.3511124,4.091691494,31.74603081,3.589225769,33.26436996,4.435151577,1.256506324,47.81396103,38.52168655,18.27453041,3.203927755,50.00000381,25.14048386,136.2045288
18:24,1104,142.0004425,3.486439943,39.2156868,3.514660835,32.57331467,4.476480484,1.244754314,47.91156387,38.96372223,18.27453041,3.218198299,50,25.19806099,136.390213
18:26,1106,147.3143616,3.548830509,40.54053879,3.446167946,31.93853378,4.84109211,1.325149179,47.97668076,38.521595,18.27453041,3.21061039,50,25.19806099,136.1116791
18:27,1107,148.9955597,3.519964933,43.79561996,3.444187403,31.92017937,4.969209194,1.307634473,47.34466171,37.21548462,18.27340126,3.300266266,50,25.31341934,135.9259796
18:29,1109,150.0379944,3.652789593,41.66666794,3.596924543,33.33572388,4.84109211,1.37654984,47.97668076,37.22157288,18.24957085,3.325892448,50.00000381,25.54488182,135.5545959
18:30,1110,80.51042938,4.228872776,20.33898163,3.283933163,30.43496895,3.323027372,1.500538588,58.24372864,32.54428864,18.65038681,3.72998333,50,29.3262291,138.2472076
18:31,1111,154.1590424,3.486439943,40.26845551,3.444187403,31.92017937,4.899618626,1.307634473,58.97288895,36.93037796,18.39050674,3.290572166,50,25.19806099,137.8758087
18:33,1113,150.0379944,3.548830509,40.26845551,3.444187403,31.92017937,4.969209194,1.325149179,58.97288895,37.07549667,18.65038681,3.296766043,50,25.31342125,137.8758087
18:35,1115,80.51042938,3.988836288,20.13422775,2.426277876,22.48635674,2.547648191,1.393542409,58.97288895,32.54428864,18.65038681,3.72998333,50,28.8932457,136.9473267
18:38,1118,93.28395081,4.049090385,28.16901398,2.408740759,22.32382584,3.409816504,1.393542409,53.83186722,39.73678589,18.58193588,3.203927755,50,25.3711853,138.2472076
18:40,1120,77.21388245,2.255424023,20.33898163,2.408740759,22.32382584,2.832851171,1.479284167,56.24722672,34.50052261,18.64718628,3.540602207,50,27.79475021,138.2472076
18:42,1122,80.91511536,3.342569113,24.59016418,1.656844378,15.35536957,3.36039114,1.479284167,44.45912933,38.96372223,18.1208477,3.203927755,50,25.3711853,134.0690002
18:44,1124,77.21388245,2.511654615,20.33898163,2.356332541,21.83811378,3.240912914,1.425551891,44.3898468,31.18578148,18.02197075,3.912809134,50,30.89946747,134.2546997
18:47,1127,89.46801758,3.295052052,25.86206818,2.325664997,21.55389214,2.547648191,1.479284167,44.01320648,32.31171036,18.02143669,3.795545578,50,28.8932457,134.3475494
18:50,1130,113.8483734,4.406735897,28.98550797,2.85577035,26.46682358,4.071048737,1.443579435,43.82689285,31.18578148,17.92368507,3.906179667,50,30.13903999,133.1405334
18:52,1132,101.1808167,3.448825836,30.15075302,1.656844378,15.35536957,3.409816504,1.425551891,47.91156387,33.03560638,18.25695992,3.72998333,50,29.3262291,135.9259796
18:54,1134,87.82009125,3.344084024,26.20087242,3.048198223,28.25021553,3.292715788,1.425551891,44.65180206,31.05519104,18.02143669,3.906179667,50,30.13903999,134.2546997
18:56,1136,93.28395081,3.362933159,28.16901398,2.356332541,21.83811378,3.398286104,1.443579435,44.18056107,33.03560638,18.07355118,3.72998333,50,28.46351433,134.3475494
,,,,,,,,,,,,,,,
